time,SSID,BSSID,RSSI
2024-11-16T23:25:39.841,three_5G,58:86:94:a4:f7:f0,-89
2024-11-16T23:25:39.841,Public WiFi Free,00:0a:de:1b:c3:71,-81
2024-11-16T23:25:39.841,Public WiFi Secure,00:0a:de:1b:c3:72,-81
2024-11-16T23:25:39.841,SEOUL,00:0a:de:1b:c3:73,-81
2024-11-16T23:25:39.841,SEOUL_Secure,00:0a:de:1b:c3:74,-81
2024-11-16T23:25:39.841,KT_GiGA_5G_5363,1c:ec:72:44:53:67,-81
2024-11-16T23:25:39.841,Public WiFi Free,00:0a:de:1b:c3:61,-84
2024-11-16T23:25:39.841,Public WiFi Secure,00:0a:de:1b:c3:62,-83
2024-11-16T23:25:39.841,SEOUL,00:0a:de:1b:c3:63,-84
2024-11-16T23:25:39.841,SEOUL_Secure,00:0a:de:1b:c3:64,-84
2024-11-16T23:25:39.841,Public WiFi Free,00:0a:de:1b:71:71,-85
2024-11-16T23:25:39.841,Public WiFi Secure,00:0a:de:1b:71:72,-85
2024-11-16T23:25:39.841,SEOUL,00:0a:de:1b:71:73,-84
2024-11-16T23:25:39.841,SEOUL_Secure,00:0a:de:1b:71:74,-84
2024-11-16T23:25:39.841,Public WiFi Free,00:0a:de:1b:e5:61,-89
2024-11-16T23:25:39.841,Public WiFi Secure,00:0a:de:1b:e5:62,-88
2024-11-16T23:25:39.841,SEOUL,00:0a:de:1b:e5:63,-89
2024-11-16T23:25:39.841,SEOUL_Secure,00:0a:de:1b:e5:64,-89
2024-11-16T23:25:39.841,ngtime5G,58:86:94:db:33:ec,-84
2024-11-16T23:25:39.841,SK_1970_5G,28:4e:e9:0b:19:72,-91
2024-11-16T23:25:39.841,KT_IPTV_WiFi_5G_CDEB,00:1d:ec:30:cd:eb,-89
2024-11-16T23:25:39.841,rain,70:5d:cc:c0:61:94,-88
2024-11-16T23:25:39.841,WAGL_5G,bc:e0:01:85:2a:a6,-87
2024-11-16T23:25:39.841,rain-5G,60:29:d5:07:47:82,-88
2024-11-16T23:25:39.841,SK_WiFiGIGA0C4C,04:09:a5:0c:0c:4f,-91
2024-11-16T23:25:39.841,1층2.4_5G,88:36:6c:ce:b8:96,-87
2024-11-16T23:25:39.841,옥상,70:5d:cc:e7:08:60,-86
2024-11-16T23:25:39.841,TP-LINK_C312,94:d9:b3:1b:c3:14,-84
2024-11-16T23:25:39.841,SK_WiFiGIGAECC4_5G,50:46:ae:81:ec:c6,-86
2024-11-16T23:25:39.841,hogul1,58:86:94:e1:eb:48,-93
2024-11-16T23:25:39.841,KT_GiGA_E0F0,60:29:d5:54:e0:f4,-85
2024-11-16T23:25:39.841,lyx_5G,70:5d:cc:39:70:5c,-85
2024-11-16T23:25:39.841,SK_WiFiGIGA0C4C_5G,42:09:a5:0c:0c:4f,-92
2024-11-16T23:25:39.841,KT_IPTV_WiFi_5G_CBF1,00:1d:ec:2e:cb:f1,-94
2024-11-16T23:25:39.841,SK_1970_2.4G,28:4e:e9:0b:19:73,-81
2024-11-16T23:25:39.841,Public WiFi Free,00:0a:de:1b:71:81,-80
2024-11-16T23:25:39.841,Public WiFi Secure,00:0a:de:1b:71:82,-80
2024-11-16T23:25:39.841,SEOUL,00:0a:de:1b:71:83,-81
2024-11-16T23:25:39.841,SEOUL_Secure,00:0a:de:1b:71:84,-80
2024-11-16T23:25:52.986,SK_WiFiGIGA59D4_5G,04:09:a5:50:59:d6,-79
2024-11-16T23:25:52.986,iptime5G_403,58:86:94:eb:28:60,-86
2024-11-16T23:25:52.986,1층,70:5d:cc:e7:03:00,-81
2024-11-16T23:25:52.986,U+NetD77C_5G,18:c5:01:b7:d7:7f,-92
2024-11-16T23:25:52.986,iptime_gemini_5G,70:5d:cc:1c:10:58,-81
2024-11-16T23:25:52.986,three_5G,58:86:94:a4:f7:f0,-86
2024-11-16T23:25:52.986,Public WiFi Free,00:0a:de:1b:c3:71,-89
2024-11-16T23:25:52.986,Public WiFi Secure,00:0a:de:1b:c3:72,-89
2024-11-16T23:25:52.986,SEOUL,00:0a:de:1b:c3:73,-88
2024-11-16T23:25:52.986,SEOUL_Secure,00:0a:de:1b:c3:74,-89
2024-11-16T23:25:52.986,rain,60:29:d5:07:47:83,-80
2024-11-16T23:25:52.986,KT_GiGA_5G_5363,1c:ec:72:44:53:67,-82
2024-11-16T23:25:52.986,Public WiFi Free,00:0a:de:1b:c3:61,-88
2024-11-16T23:25:52.986,Public WiFi Secure,00:0a:de:1b:c3:62,-87
2024-11-16T23:25:52.986,SEOUL,00:0a:de:1b:c3:63,-88
2024-11-16T23:25:52.986,SEOUL_Secure,00:0a:de:1b:c3:64,-88
2024-11-16T23:25:52.986,Public WiFi Free,00:0a:de:1b:71:71,-91
2024-11-16T23:25:52.986,Public WiFi Secure,00:0a:de:1b:71:72,-91
2024-11-16T23:25:52.986,SEOUL,00:0a:de:1b:71:73,-91
2024-11-16T23:25:52.986,SEOUL_Secure,00:0a:de:1b:71:74,-91
2024-11-16T23:25:52.986,Public WiFi Free,00:0a:de:1b:e5:61,-82
2024-11-16T23:25:52.986,Public WiFi Secure,00:0a:de:1b:e5:62,-82
2024-11-16T23:25:52.986,SEOUL,00:0a:de:1b:e5:63,-82
2024-11-16T23:25:52.986,SEOUL_Secure,00:0a:de:1b:e5:64,-82
2024-11-16T23:25:52.986,ngtime5G,58:86:94:db:33:ec,-84
2024-11-16T23:25:52.986,SK_1970_5G,28:4e:e9:0b:19:72,-91
2024-11-16T23:25:52.986,SK_WiFiGIGA8998_2.4G,04:09:a5:15:89:9b,-81
2024-11-16T23:25:52.986,joyous2634_5G,70:5d:cc:0b:83:62,-84
2024-11-16T23:25:52.986,SK_WiFiGIGA0C4C,04:09:a5:0c:0c:4f,-94
2024-11-16T23:25:52.986,2층,70:5d:cc:e7:0c:70,-78
2024-11-16T23:25:52.986,옥상,70:5d:cc:e7:08:60,-90
2024-11-16T23:25:52.986,TP-LINK_C312,94:d9:b3:1b:c3:14,-90
2024-11-16T23:25:52.986,[LG_CeilingCassette A/C]725d,1e:39:29:eb:72:5d,-80
2024-11-16T23:25:52.986,SK_WiFiGIGAECC4_5G,50:46:ae:81:ec:c6,-83
2024-11-16T23:25:52.986,lyx_5G,70:5d:cc:39:70:5c,-89
2024-11-16T23:25:52.986,KT_GiGA_5G_8457,00:07:89:7b:84:5b,-89
2024-11-16T23:25:52.986,SK_WiFiGIGA0C4C,04:09:a5:0c:0c:4e,-81
2024-11-16T23:25:52.986,nyaong,88:36:6c:2c:1b:00,-79
2024-11-16T23:25:52.986,SK_WiFiGIGA70AE_2.4G,c6:a9:4f:bf:70:b1,-81
2024-11-16T23:25:52.986,oksystem1,58:86:94:a4:d8:ce,-84
2024-11-16T23:25:52.986,SK_WiFiGIGA70AE,b4:a9:4f:bf:70:b1,-79
2024-11-16T23:25:52.986,56st-5G,a0:72:2c:f2:d6:2e,-92
2024-11-16T23:25:52.986,SEOUL,24:d1:3f:18:7e:9f,-85
2024-11-16T23:25:52.986,SK_WiFiGIGA0C48,04:09:a5:0c:0c:4a,-86
2024-11-16T23:25:52.986,Public WiFi Free,00:0a:de:1b:e0:61,-83
2024-11-16T23:25:52.986,SEOUL,00:0a:de:1b:e0:63,-81
2024-11-16T23:25:52.986,sorder_tp3000_5g,5c:62:8b:33:08:07,-91
2024-11-16T23:25:52.986,Public WiFi Secure,00:0a:de:1b:e0:62,-82
2024-11-16T23:25:52.986,Public WiFi Free,00:0a:de:1b:e0:41,-85
2024-11-16T23:25:52.986,Public WiFi Secure,00:0a:de:1b:e0:42,-85
2024-11-16T23:25:52.986,SEOUL,00:0a:de:1b:e0:43,-85
2024-11-16T23:25:52.986,SEOUL_Secure,00:0a:de:1b:e0:44,-84
2024-11-16T23:25:52.986,durmak yok,d8:44:89:29:63:76,-79
2024-11-16T23:25:52.986,AT_401_PAC_910604_WW_79ee,24:e8:53:83:79:ee,-87
2024-11-16T23:26:06.007,iptime5G_403,58:86:94:eb:28:60,-88
2024-11-16T23:26:06.007,Public WiFi Free,00:0a:de:1b:c3:71,-80
2024-11-16T23:26:06.007,Public WiFi Secure,00:0a:de:1b:c3:72,-81
2024-11-16T23:26:06.007,SEOUL,00:0a:de:1b:c3:73,-82
2024-11-16T23:26:06.007,SEOUL_Secure,00:0a:de:1b:c3:74,-82
2024-11-16T23:26:06.007,KT_GiGA_5G_5363,1c:ec:72:44:53:67,-77
2024-11-16T23:26:06.007,Public WiFi Free,00:0a:de:1b:c3:61,-82
2024-11-16T23:26:06.007,Public WiFi Secure,00:0a:de:1b:c3:62,-81
2024-11-16T23:26:06.007,SEOUL,00:0a:de:1b:c3:63,-81
2024-11-16T23:26:06.007,SEOUL_Secure,00:0a:de:1b:c3:64,-81
2024-11-16T23:26:06.007,Public WiFi Free,00:0a:de:1b:71:71,-88
2024-11-16T23:26:06.007,Public WiFi Secure,00:0a:de:1b:71:72,-88
2024-11-16T23:26:06.007,SEOUL,00:0a:de:1b:71:73,-88
2024-11-16T23:26:06.007,SEOUL_Secure,00:0a:de:1b:71:74,-88
2024-11-16T23:26:06.007,Public WiFi Free,00:0a:de:1b:e5:61,-91
2024-11-16T23:26:06.007,Public WiFi Secure,00:0a:de:1b:e5:62,-91
2024-11-16T23:26:06.007,SEOUL,00:0a:de:1b:e5:63,-91
2024-11-16T23:26:06.007,SEOUL_Secure,00:0a:de:1b:e5:64,-91
2024-11-16T23:26:06.007,ngtime5G,58:86:94:db:33:ec,-83
2024-11-16T23:26:06.007,2층,70:5d:cc:e7:0c:70,-76
2024-11-16T23:26:06.007,옥상,70:5d:cc:e7:08:60,-85
2024-11-16T23:26:06.007,TP-LINK_C312,94:d9:b3:1b:c3:14,-85
2024-11-16T23:26:06.007,SK_WiFiGIGAECC4_5G,50:46:ae:81:ec:c6,-87
2024-11-16T23:26:06.007,56st-5G,a0:72:2c:f2:d6:2e,-94
2024-11-16T23:26:06.007,Public WiFi Free,00:0a:de:1b:e0:61,-82
2024-11-16T23:26:06.007,SEOUL,00:0a:de:1b:e0:63,-79
2024-11-16T23:26:06.007,sorder_tp3000_5g,5c:62:8b:33:08:07,-93
2024-11-16T23:26:06.007,Public WiFi Secure,00:0a:de:1b:e0:62,-80
2024-11-16T23:26:06.007,Public WiFi Free,00:0a:de:1b:e0:41,-86
2024-11-16T23:26:06.007,Public WiFi Secure,00:0a:de:1b:e0:42,-86
2024-11-16T23:26:06.007,SEOUL,00:0a:de:1b:e0:43,-86
2024-11-16T23:26:06.007,SEOUL_Secure,00:0a:de:1b:e0:44,-86
2024-11-16T23:26:06.007,나무,b4:0f:3b:9b:00:45,-84
2024-11-16T23:26:06.007,SK_WiFiGIGA8998_5G,04:09:a5:15:89:9a,-88
